param,rt_0,rt_1,midpoint,k,n_t,t_I,N,S0,I0
52046,1.4000000000000004,4.3000000000000025,162,0.5,365,4,100000,99900,100
58446,1.4000000000000004,4.800000000000003,165,0.3,365,4,100000,99900,100
17817,1.3000000000000005,3.8000000000000025,129,0.2,365,4,100000,99900,100
44161,1.4000000000000004,3.7000000000000015,141,0.8,365,4,100000,99900,100
26114,1.3000000000000005,4.500000000000004,136,0.2,365,4,100000,99900,100
18834,1.3000000000000005,3.9000000000000026,108,0.2,365,4,100000,99900,100
22419,1.3000000000000005,4.200000000000003,114,0.3,365,4,100000,99900,100
24838,1.3000000000000005,4.400000000000003,123,0.1,365,4,100000,99900,100
24928,1.3000000000000005,4.400000000000003,134,0.4,365,4,100000,99900,100
91747,1.6000000000000003,4.700000000000003,124,0.6,365,4,100000,99900,100
13312,1.3000000000000005,3.400000000000002,160,0.7000000000000001,365,4,100000,99900,100
18009,1.3000000000000005,3.8000000000000025,153,0.2,365,4,100000,99900,100
41161,1.4000000000000004,3.500000000000002,89,0.7000000000000001,365,4,100000,99900,100
84892,1.6000000000000003,4.100000000000003,78,0.6,365,4,100000,99900,100
74346,1.5000000000000004,4.400000000000003,103,0.5,365,4,100000,99900,100
10567,1.3000000000000005,3.200000000000002,117,0.6,365,4,100000,99900,100
30847,1.3000000000000005,4.900000000000004,144,0.5,365,4,100000,99900,100
75734,1.5000000000000004,4.500000000000004,108,0.5,365,4,100000,99900,100
22809,1.3000000000000005,4.200000000000003,163,0.2,365,4,100000,99900,100
25133,1.3000000000000005,4.400000000000003,160,0.1,365,4,100000,99900,100
8513,1.3000000000000005,3.0000000000000018,162,0.2,365,4,100000,99900,100
2248,1.3000000000000005,2.5000000000000013,136,0.5,365,4,100000,99900,100
3629,1.3000000000000005,2.6000000000000014,159,0.5,365,4,100000,99900,100
6140,1.3000000000000005,2.8000000000000016,168,0.4,365,4,100000,99900,100
81059,1.5000000000000004,4.900000000000004,101,0.5,365,4,100000,99900,100
61806,1.5000000000000004,3.200000000000002,89,0.7000000000000001,365,4,100000,99900,100
33293,1.4000000000000004,2.8000000000000016,107,0.7000000000000001,365,4,100000,99900,100
96822,1.7000000000000006,4.700000000000003,85,0.7000000000000001,365,4,100000,99900,100
70740,1.5000000000000004,4.100000000000003,146,0.7000000000000001,365,4,100000,99900,100
7198,1.3000000000000005,2.9000000000000017,148,0.7000000000000001,365,4,100000,99900,100
71892,1.5000000000000004,4.200000000000003,129,0.8,365,4,100000,99900,100
30577,1.3000000000000005,4.900000000000004,110,0.6,365,4,100000,99900,100
1343,1.3000000000000005,2.400000000000001,164,0.7000000000000001,365,4,100000,99900,100
59176,1.4000000000000004,4.900000000000004,97,0.7000000000000001,365,4,100000,99900,100
29666,1.3000000000000005,4.800000000000003,142,0.6,365,4,100000,99900,100
29465,1.3000000000000005,4.800000000000003,117,0.4,365,4,100000,99900,100
47619,1.4000000000000004,4.000000000000003,90,0.2,365,4,100000,99900,100
34316,1.4000000000000004,2.9000000000000017,139,0.3,365,4,100000,99900,100
44297,1.4000000000000004,3.7000000000000015,158,0.8,365,4,100000,99900,100
5659,1.3000000000000005,2.8000000000000016,108,0.2,365,4,100000,99900,100
96926,1.7000000000000006,4.700000000000003,107,0.3,365,4,100000,99900,100
34410,1.4000000000000004,2.9000000000000017,151,0.1,365,4,100000,99900,100
27440,1.3000000000000005,4.600000000000003,155,0.7000000000000001,365,4,100000,99900,100
50707,1.4000000000000004,4.200000000000003,155,0.4,365,4,100000,99900,100
91686,1.6000000000000003,4.700000000000003,117,0.1,365,4,100000,99900,100
33981,1.4000000000000004,2.9000000000000017,94,0.7000000000000001,365,4,100000,99900,100
36513,1.4000000000000004,3.100000000000002,136,0.3,365,4,100000,99900,100
25437,1.3000000000000005,4.400000000000003,198,0.1,365,4,100000,99900,100
81339,1.5000000000000004,4.900000000000004,136,0.5,365,4,100000,99900,100
58043,1.4000000000000004,4.800000000000003,114,0.8,365,4,100000,99900,100
68012,1.5000000000000004,3.9000000000000026,115,0.8,365,4,100000,99900,100
67807,1.5000000000000004,3.9000000000000026,90,0.2,365,4,100000,99900,100
90560,1.6000000000000003,4.600000000000003,123,0.3,365,4,100000,99900,100
30670,1.3000000000000005,4.900000000000004,122,0.4,365,4,100000,99900,100
37805,1.4000000000000004,3.200000000000002,148,0.4,365,4,100000,99900,100
65613,1.5000000000000004,3.7000000000000015,107,0.5,365,4,100000,99900,100
91471,1.6000000000000003,4.700000000000003,90,0.2,365,4,100000,99900,100
78421,1.5000000000000004,4.700000000000003,108,0.1,365,4,100000,99900,100
24088,1.3000000000000005,4.3000000000000025,176,0.2,365,4,100000,99900,100
52892,1.4000000000000004,4.400000000000003,108,0.3,365,4,100000,99900,100
30941,1.3000000000000005,4.900000000000004,156,0.3,365,4,100000,99900,100
7045,1.3000000000000005,2.9000000000000017,129,0.6,365,4,100000,99900,100
18028,1.3000000000000005,3.8000000000000025,155,0.5,365,4,100000,99900,100
59193,1.4000000000000004,4.900000000000004,99,0.8,365,4,100000,99900,100
4513,1.3000000000000005,2.700000000000001,117,0.2,365,4,100000,99900,100
16655,1.3000000000000005,3.7000000000000015,131,0.7000000000000001,365,4,100000,99900,100
18999,1.3000000000000005,3.9000000000000026,129,0.1,365,4,100000,99900,100
2225,1.3000000000000005,2.5000000000000013,133,0.6,365,4,100000,99900,100
8300,1.3000000000000005,3.0000000000000018,135,0.5,365,4,100000,99900,100
22723,1.3000000000000005,4.200000000000003,152,0.4,365,4,100000,99900,100
28735,1.3000000000000005,4.700000000000003,172,0.1,365,4,100000,99900,100
35254,1.4000000000000004,3.0000000000000018,121,0.2,365,4,100000,99900,100
34308,1.4000000000000004,2.9000000000000017,138,0.3,365,4,100000,99900,100
81306,1.5000000000000004,4.900000000000004,132,0.4,365,4,100000,99900,100
71665,1.5000000000000004,4.200000000000003,101,0.5,365,4,100000,99900,100
56682,1.4000000000000004,4.700000000000003,103,0.8,365,4,100000,99900,100
70318,1.5000000000000004,4.100000000000003,94,0.1,365,4,100000,99900,100
19340,1.3000000000000005,3.9000000000000026,171,0.6,365,4,100000,99900,100
11689,1.3000000000000005,3.300000000000002,107,0.7000000000000001,365,4,100000,99900,100
2320,1.3000000000000005,2.5000000000000013,145,0.5,365,4,100000,99900,100
62488,1.5000000000000004,3.400000000000002,101,0.6,365,4,100000,99900,100
56666,1.4000000000000004,4.700000000000003,101,0.8,365,4,100000,99900,100
78664,1.5000000000000004,4.700000000000003,138,0.4,365,4,100000,99900,100
30678,1.3000000000000005,4.900000000000004,123,0.4,365,4,100000,99900,100
83635,1.6000000000000003,3.7000000000000015,76,0.4,365,4,100000,99900,100
5600,1.3000000000000005,2.8000000000000016,100,0.5,365,4,100000,99900,100
45366,1.4000000000000004,3.8000000000000025,131,0.2,365,4,100000,99900,100
62725,1.5000000000000004,3.400000000000002,134,0.5,365,4,100000,99900,100
58254,1.4000000000000004,4.800000000000003,141,0.3,365,4,100000,99900,100
30855,1.3000000000000005,4.900000000000004,145,0.5,365,4,100000,99900,100
13477,1.3000000000000005,3.400000000000002,181,0.4,365,4,100000,99900,100
10697,1.3000000000000005,3.200000000000002,134,0.1,365,4,100000,99900,100
34128,1.4000000000000004,2.9000000000000017,115,0.4,365,4,100000,99900,100
68064,1.5000000000000004,3.9000000000000026,122,0.4,365,4,100000,99900,100
22940,1.3000000000000005,4.200000000000003,179,0.5,365,4,100000,99900,100
28498,1.3000000000000005,4.700000000000003,142,0.4,365,4,100000,99900,100
9624,1.3000000000000005,3.100000000000002,150,0.1,365,4,100000,99900,100
42922,1.4000000000000004,3.6000000000000023,148,0.3,365,4,100000,99900,100
65786,1.5000000000000004,3.7000000000000015,129,0.2,365,4,100000,99900,100
7147,1.3000000000000005,2.9000000000000017,142,0.4,365,4,100000,99900,100
50331,1.4000000000000004,4.200000000000003,108,0.4,365,4,100000,99900,100
60410,1.4000000000000004,5.000000000000004,93,0.4,365,4,100000,99900,100
29419,1.3000000000000005,4.800000000000003,111,0.5,365,4,100000,99900,100
2369,1.3000000000000005,2.5000000000000013,151,0.6,365,4,100000,99900,100
68125,1.5000000000000004,3.9000000000000026,130,0.1,365,4,100000,99900,100
44103,1.4000000000000004,3.7000000000000015,134,0.6,365,4,100000,99900,100
20148,1.3000000000000005,4.000000000000003,124,0.6,365,4,100000,99900,100
24976,1.3000000000000005,4.400000000000003,140,0.4,365,4,100000,99900,100
70323,1.5000000000000004,4.100000000000003,94,0.6,365,4,100000,99900,100
82538,1.5000000000000004,5.000000000000004,118,0.8,365,4,100000,99900,100
32978,1.4000000000000004,2.6000000000000014,97,0.6,365,4,100000,99900,100
32866,1.4000000000000004,2.400000000000001,87,0.6,365,4,100000,99900,100
94005,1.6000000000000003,4.900000000000004,102,0.2,365,4,100000,99900,100
24867,1.3000000000000005,4.400000000000003,126,0.7000000000000001,365,4,100000,99900,100
29756,1.3000000000000005,4.800000000000003,153,0.8,365,4,100000,99900,100
59582,1.4000000000000004,4.900000000000004,148,0.5,365,4,100000,99900,100
99238,1.7000000000000006,5.000000000000004,76,0.8,365,4,100000,99900,100
75903,1.5000000000000004,4.500000000000004,129,0.6,365,4,100000,99900,100
52012,1.4000000000000004,4.3000000000000025,158,0.3,365,4,100000,99900,100
22897,1.3000000000000005,4.200000000000003,174,0.2,365,4,100000,99900,100
20347,1.3000000000000005,4.000000000000003,149,0.5,365,4,100000,99900,100
27595,1.3000000000000005,4.600000000000003,175,0.2,365,4,100000,99900,100
67962,1.5000000000000004,3.9000000000000026,109,0.6,365,4,100000,99900,100
56812,1.4000000000000004,4.700000000000003,120,0.2,365,4,100000,99900,100
33461,1.4000000000000004,2.8000000000000016,135,0.2,365,4,100000,99900,100
95470,1.6000000000000003,5.000000000000004,127,0.4,365,4,100000,99900,100
26312,1.3000000000000005,4.500000000000004,160,0.8,365,4,100000,99900,100
34292,1.4000000000000004,2.9000000000000017,136,0.3,365,4,100000,99900,100
85218,1.6000000000000003,4.100000000000003,122,0.6,365,4,100000,99900,100
69233,1.5000000000000004,4.000000000000003,115,0.6,365,4,100000,99900,100
27614,1.3000000000000005,4.600000000000003,177,0.5,365,4,100000,99900,100
59262,1.4000000000000004,4.900000000000004,108,0.5,365,4,100000,99900,100
14430,1.3000000000000005,3.500000000000002,151,0.3,365,4,100000,99900,100
35427,1.4000000000000004,3.0000000000000018,142,0.7000000000000001,365,4,100000,99900,100
19081,1.3000000000000005,3.9000000000000026,139,0.3,365,4,100000,99900,100
4653,1.3000000000000005,2.700000000000001,134,0.6,365,4,100000,99900,100
54094,1.4000000000000004,4.500000000000004,99,0.1,365,4,100000,99900,100
33363,1.4000000000000004,2.8000000000000016,118,0.5,365,4,100000,99900,100
20386,1.3000000000000005,4.000000000000003,154,0.4,365,4,100000,99900,100
73284,1.5000000000000004,4.3000000000000025,138,0.8,365,4,100000,99900,100
52789,1.4000000000000004,4.400000000000003,95,0.4,365,4,100000,99900,100
35074,1.4000000000000004,3.0000000000000018,97,0.7000000000000001,365,4,100000,99900,100
56864,1.4000000000000004,4.700000000000003,126,0.6,365,4,100000,99900,100
95068,1.6000000000000003,5.000000000000004,76,0.3,365,4,100000,99900,100
87210,1.6000000000000003,4.3000000000000025,119,0.4,365,4,100000,99900,100
17960,1.3000000000000005,3.8000000000000025,147,0.1,365,4,100000,99900,100
62567,1.5000000000000004,3.400000000000002,112,0.5,365,4,100000,99900,100
34469,1.4000000000000004,2.9000000000000017,158,0.4,365,4,100000,99900,100
11690,1.3000000000000005,3.300000000000002,107,0.8,365,4,100000,99900,100
4869,1.3000000000000005,2.700000000000001,161,0.6,365,4,100000,99900,100
29605,1.3000000000000005,4.800000000000003,135,0.1,365,4,100000,99900,100
5663,1.3000000000000005,2.8000000000000016,108,0.6,365,4,100000,99900,100
18012,1.3000000000000005,3.8000000000000025,153,0.5,365,4,100000,99900,100
59546,1.4000000000000004,4.900000000000004,144,0.1,365,4,100000,99900,100
27171,1.3000000000000005,4.600000000000003,122,0.2,365,4,100000,99900,100
39052,1.4000000000000004,3.300000000000002,148,0.7000000000000001,365,4,100000,99900,100
46872,1.4000000000000004,3.9000000000000026,158,0.2,365,4,100000,99900,100
51479,1.4000000000000004,4.3000000000000025,91,0.4,365,4,100000,99900,100
31759,1.3000000000000005,5.000000000000004,112,0.8,365,4,100000,99900,100
547,1.3000000000000005,2.300000000000001,148,0.2,365,4,100000,99900,100
50206,1.4000000000000004,4.200000000000003,92,0.7000000000000001,365,4,100000,99900,100
18062,1.3000000000000005,3.8000000000000025,159,0.7000000000000001,365,4,100000,99900,100
54360,1.4000000000000004,4.500000000000004,132,0.3,365,4,100000,99900,100
3150,1.3000000000000005,2.6000000000000014,98,0.5,365,4,100000,99900,100
1321,1.3000000000000005,2.400000000000001,162,0.1,365,4,100000,99900,100
67886,1.5000000000000004,3.9000000000000026,100,0.2,365,4,100000,99900,100
19006,1.3000000000000005,3.9000000000000026,129,0.8,365,4,100000,99900,100
69127,1.5000000000000004,4.000000000000003,102,0.4,365,4,100000,99900,100
65412,1.5000000000000004,3.7000000000000015,79,0.8,365,4,100000,99900,100
35277,1.4000000000000004,3.0000000000000018,124,0.1,365,4,100000,99900,100
20315,1.3000000000000005,4.000000000000003,145,0.5,365,4,100000,99900,100
22732,1.3000000000000005,4.200000000000003,153,0.5,365,4,100000,99900,100
49140,1.4000000000000004,4.100000000000003,120,0.1,365,4,100000,99900,100
19008,1.3000000000000005,3.9000000000000026,130,0.2,365,4,100000,99900,100
48019,1.4000000000000004,4.000000000000003,140,0.4,365,4,100000,99900,100
85112,1.6000000000000003,4.100000000000003,109,0.4,365,4,100000,99900,100
52090,1.4000000000000004,4.3000000000000025,168,0.1,365,4,100000,99900,100
15780,1.3000000000000005,3.6000000000000023,171,0.3,365,4,100000,99900,100
71550,1.5000000000000004,4.200000000000003,86,0.7000000000000001,365,4,100000,99900,100
22704,1.3000000000000005,4.200000000000003,150,0.1,365,4,100000,99900,100
92667,1.6000000000000003,4.800000000000003,88,0.5,365,4,100000,99900,100
24849,1.3000000000000005,4.400000000000003,124,0.4,365,4,100000,99900,100
16446,1.3000000000000005,3.7000000000000015,105,0.4,365,4,100000,99900,100
16714,1.3000000000000005,3.7000000000000015,139,0.2,365,4,100000,99900,100
2345,1.3000000000000005,2.5000000000000013,148,0.6,365,4,100000,99900,100
2032,1.3000000000000005,2.5000000000000013,108,0.6,365,4,100000,99900,100
96851,1.7000000000000006,4.700000000000003,91,0.8,365,4,100000,99900,100
7082,1.3000000000000005,2.9000000000000017,134,0.3,365,4,100000,99900,100
31092,1.3000000000000005,4.900000000000004,175,0.2,365,4,100000,99900,100
59349,1.4000000000000004,4.900000000000004,119,0.4,365,4,100000,99900,100
27181,1.3000000000000005,4.600000000000003,123,0.4,365,4,100000,99900,100
47941,1.4000000000000004,4.000000000000003,130,0.6,365,4,100000,99900,100
43931,1.4000000000000004,3.7000000000000015,113,0.2,365,4,100000,99900,100
31116,1.3000000000000005,4.900000000000004,178,0.2,365,4,100000,99900,100
46484,1.4000000000000004,3.9000000000000026,109,0.6,365,4,100000,99900,100
72937,1.5000000000000004,4.3000000000000025,95,0.5,365,4,100000,99900,100
33374,1.4000000000000004,2.8000000000000016,120,0.2,365,4,100000,99900,100
51559,1.4000000000000004,4.3000000000000025,101,0.6,365,4,100000,99900,100
78283,1.5000000000000004,4.700000000000003,90,0.7000000000000001,365,4,100000,99900,100
28760,1.3000000000000005,4.700000000000003,175,0.2,365,4,100000,99900,100
54374,1.4000000000000004,4.500000000000004,134,0.1,365,4,100000,99900,100
19089,1.3000000000000005,3.9000000000000026,140,0.3,365,4,100000,99900,100
43845,1.4000000000000004,3.7000000000000015,102,0.4,365,4,100000,99900,100
81177,1.5000000000000004,4.900000000000004,116,0.3,365,4,100000,99900,100
59464,1.4000000000000004,4.900000000000004,133,0.7000000000000001,365,4,100000,99900,100
59365,1.4000000000000004,4.900000000000004,121,0.4,365,4,100000,99900,100
61708,1.5000000000000004,3.100000000000002,81,0.4,365,4,100000,99900,100
10923,1.3000000000000005,3.200000000000002,162,0.3,365,4,100000,99900,100
28415,1.3000000000000005,4.700000000000003,132,0.1,365,4,100000,99900,100
41386,1.4000000000000004,3.500000000000002,118,0.4,365,4,100000,99900,100
20090,1.3000000000000005,4.000000000000003,117,0.4,365,4,100000,99900,100
31283,1.3000000000000005,4.900000000000004,199,0.1,365,4,100000,99900,100
294,1.3000000000000005,2.300000000000001,102,0.5,365,4,100000,99900,100
75621,1.5000000000000004,4.500000000000004,94,0.4,365,4,100000,99900,100
74553,1.5000000000000004,4.400000000000003,129,0.4,365,4,100000,99900,100
83609,1.6000000000000003,3.6000000000000023,75,0.7000000000000001,365,4,100000,99900,100
64734,1.5000000000000004,3.6000000000000023,134,0.5,365,4,100000,99900,100
79621,1.5000000000000004,4.800000000000003,89,0.8,365,4,100000,99900,100
27652,1.3000000000000005,4.600000000000003,182,0.3,365,4,100000,99900,100
52053,1.4000000000000004,4.3000000000000025,163,0.4,365,4,100000,99900,100
20086,1.3000000000000005,4.000000000000003,116,0.8,365,4,100000,99900,100
2484,1.3000000000000005,2.5000000000000013,166,0.1,365,4,100000,99900,100
84972,1.6000000000000003,4.100000000000003,90,0.2,365,4,100000,99900,100
6947,1.3000000000000005,2.9000000000000017,117,0.3,365,4,100000,99900,100
32256,1.3000000000000005,5.000000000000004,175,0.2,365,4,100000,99900,100
22844,1.3000000000000005,4.200000000000003,167,0.5,365,4,100000,99900,100
15558,1.3000000000000005,3.6000000000000023,143,0.5,365,4,100000,99900,100
23957,1.3000000000000005,4.3000000000000025,159,0.7000000000000001,365,4,100000,99900,100
22393,1.3000000000000005,4.200000000000003,110,0.8,365,4,100000,99900,100
26231,1.3000000000000005,4.500000000000004,150,0.7000000000000001,365,4,100000,99900,100
78759,1.5000000000000004,4.700000000000003,150,0.3,365,4,100000,99900,100
3747,1.3000000000000005,2.6000000000000014,174,0.3,365,4,100000,99900,100
64393,1.5000000000000004,3.6000000000000023,90,0.5,365,4,100000,99900,100
64585,1.5000000000000004,3.6000000000000023,115,0.8,365,4,100000,99900,100
73102,1.5000000000000004,4.3000000000000025,116,0.2,365,4,100000,99900,100
